metric,run_a,run_b,diff
sharpe,0.6263851143159448,1.2562541145532364,0.6298690002372916
annual_return,0.06433982717439468,0.10276651292683181,0.03842668575243713
annual_volatility,0.10904349680661991,0.08180392146486926,-0.027239575341750658
max_drawdown,-0.06652179560282157,-0.10486784243363885,-0.038346046830817285
