metric,run_a,run_b,diff
sharpe,0.6263851143159448,1.0153548515065396,0.3889697371905948
annual_return,0.06433982717439468,0.10233028161006086,0.03799045443566618
annual_volatility,0.10904349680661991,0.10078277703428276,-0.008260719772337152
max_drawdown,-0.06652179560282157,-0.1364666188620723,-0.06994482325925072
