metric,run_a,run_b,diff
sharpe,-0.01400902674711094,1.0173619268565903,1.0313709536037012
annual_return,-0.00034626358487876985,0.10196257591781421,0.10230883950269298
annual_volatility,0.01580432526545188,0.10022251985864525,0.08441819459319337
max_drawdown,-0.027031901071673414,-0.13203627116591424,-0.10500437009424082
