datetime,portfolio_return
2018-02-25 00:00:00+00:00,8.944054529039122e-05
2018-02-26 00:00:00+00:00,0.013164585865917549
2018-02-27 00:00:00+00:00,-0.007328691328555159
2018-02-28 00:00:00+00:00,-0.004278120498256583
2018-03-01 00:00:00+00:00,-0.004014341281241847
2018-03-02 00:00:00+00:00,-0.0022454475901930475
2018-03-04 00:00:00+00:00,9.023702353638955e-05
2018-03-05 00:00:00+00:00,0.0028238172755763098
2018-03-06 00:00:00+00:00,0.004721096158260041
2018-03-07 00:00:00+00:00,-0.0006960681104707469
2018-03-08 00:00:00+00:00,0.005098090485553519
2018-03-09 00:00:00+00:00,0.006024066946542686
2018-03-11 00:00:00+00:00,-0.00012154166470809547
2018-03-12 00:00:00+00:00,0.0038719360922150007
2018-03-13 00:00:00+00:00,-0.0051006051763413975
2018-03-14 00:00:00+00:00,-0.0023707984578409612
2018-03-15 00:00:00+00:00,0.0006831771358014012
2018-03-16 00:00:00+00:00,-0.0013886328641098708
2018-03-18 00:00:00+00:00,0.00016045496744671798
2018-03-19 00:00:00+00:00,-0.007888712522728939
2018-03-20 00:00:00+00:00,0.007069318460341343
2018-03-21 00:00:00+00:00,-0.004709231523773227
2018-03-22 00:00:00+00:00,-0.010767651669591923
2018-03-23 00:00:00+00:00,-0.010129240698522213
2018-03-25 00:00:00+00:00,3.294972853851203e-05
2018-03-26 00:00:00+00:00,0.010615665148014151
2018-03-27 00:00:00+00:00,-0.0037375178756534036
2018-03-28 00:00:00+00:00,-0.006027863618396398
2018-03-29 00:00:00+00:00,0.005433376853053728
2018-03-30 00:00:00+00:00,-0.0001824550370316266
2018-04-01 00:00:00+00:00,0.0001749532588846347
2018-04-02 00:00:00+00:00,-0.010025158345700624
2018-04-03 00:00:00+00:00,0.0029927721245928927
2018-04-04 00:00:00+00:00,0.00656242009339654
2018-04-05 00:00:00+00:00,0.008244323043677068
2018-04-06 00:00:00+00:00,-0.007022961753135141
2018-04-08 00:00:00+00:00,5.156019257452419e-05
2018-04-09 00:00:00+00:00,0.0003977973580764383
2018-04-10 00:00:00+00:00,0.0088411505504013
2018-04-11 00:00:00+00:00,-0.0013466685255873576
2018-04-12 00:00:00+00:00,0.004841012852739519
2018-04-13 00:00:00+00:00,-0.003568588721256434
2018-04-15 00:00:00+00:00,8.215701110846732e-05
2018-04-16 00:00:00+00:00,0.0028846650364023753
2018-04-17 00:00:00+00:00,0.009221090756708567
2018-04-18 00:00:00+00:00,0.0043951029694461186
2018-04-19 00:00:00+00:00,-0.004820367632848375
2018-04-20 00:00:00+00:00,-0.004535639852741834
2018-04-22 00:00:00+00:00,0.00027745948613797593
2018-04-23 00:00:00+00:00,0.002884291817767819
2018-04-24 00:00:00+00:00,-0.0017833544557140936
2018-04-25 00:00:00+00:00,0.004864643202047552
2018-04-26 00:00:00+00:00,0.007602369121584933
2018-04-27 00:00:00+00:00,0.004376326783779599
2018-04-29 00:00:00+00:00,0.00016182939394784868
2018-04-30 00:00:00+00:00,-0.001368427039422369
2018-05-01 00:00:00+00:00,0.0018567929296743678
2018-05-02 00:00:00+00:00,-0.006803931155459555
2018-05-03 00:00:00+00:00,0.0013923188758315499
2018-05-04 00:00:00+00:00,0.004223653241151547
2018-05-06 00:00:00+00:00,-1.0622725934664209e-05
2018-05-07 00:00:00+00:00,0.0001865922106264936
2018-05-08 00:00:00+00:00,0.0016521023042196166
2018-05-09 00:00:00+00:00,0.0012256226078628917
2018-05-10 00:00:00+00:00,0.0022340806725890264
2018-05-11 00:00:00+00:00,0.0013778476888502884
2018-05-13 00:00:00+00:00,-0.00011876686269757884
2018-05-14 00:00:00+00:00,-1.1843430036694509e-05
2018-05-15 00:00:00+00:00,0.0005872695082412486
2018-05-16 00:00:00+00:00,0.00286928058878168
2018-05-17 00:00:00+00:00,0.0013316850072839284
2018-05-18 00:00:00+00:00,0.0019266988049311579
2018-05-20 00:00:00+00:00,0.00011604108457425708
2018-05-21 00:00:00+00:00,0.003414930857139983
2018-05-22 00:00:00+00:00,-0.0016268140437150705
2018-05-23 00:00:00+00:00,0.007006507193104621
2018-05-24 00:00:00+00:00,0.0013262367354549044
2018-05-25 00:00:00+00:00,0.0033214321768441444
2018-05-27 00:00:00+00:00,-0.00029447033451694845
2018-05-28 00:00:00+00:00,7.311689282594959e-05
2018-05-29 00:00:00+00:00,0.0009971700078877392
2018-05-30 00:00:00+00:00,0.0001226543820313361
2018-05-31 00:00:00+00:00,-0.0010431780083533784
2018-06-01 00:00:00+00:00,0.0013171897185027634
2018-06-03 00:00:00+00:00,-0.00011581374301212945
2018-06-04 00:00:00+00:00,0.0019254554648376794
2018-06-05 00:00:00+00:00,-0.00041700292282090604
2018-06-06 00:00:00+00:00,-0.0005617319891037921
2018-06-07 00:00:00+00:00,0.0005296854669055968
2018-06-08 00:00:00+00:00,0.0001962251690627162
2018-06-10 00:00:00+00:00,-0.00012994771247060882
2018-06-11 00:00:00+00:00,0.001500614975807107
2018-06-12 00:00:00+00:00,-0.0001960683830864602
2018-06-13 00:00:00+00:00,-0.0021000341479873877
2018-06-14 00:00:00+00:00,0.0038211848676719907
2018-06-15 00:00:00+00:00,-0.0017387086095175307
2018-06-17 00:00:00+00:00,-1.4164104650838585e-05
2018-06-18 00:00:00+00:00,0.00047676426856047656
2018-06-19 00:00:00+00:00,-0.0009068062577009834
2018-06-20 00:00:00+00:00,0.0006372771745618672
2018-06-21 00:00:00+00:00,-0.001104484260233008
2018-06-22 00:00:00+00:00,0.0005711681958944303
2018-06-24 00:00:00+00:00,-1.8806518092473693e-05
2018-06-25 00:00:00+00:00,-0.003544221068369715
2018-06-26 00:00:00+00:00,-0.00030053745127567164
2018-06-27 00:00:00+00:00,-0.0005585106504377865
2018-06-28 00:00:00+00:00,0.0001524399658284747
2018-06-29 00:00:00+00:00,0.0012006583795273848
2018-07-01 00:00:00+00:00,0.0
2018-07-02 00:00:00+00:00,-0.0032037909167878477
2018-07-03 00:00:00+00:00,0.000838590125824424
2018-07-04 00:00:00+00:00,-0.000805581271446427
2018-07-05 00:00:00+00:00,0.0017623245123807383
2018-07-06 00:00:00+00:00,0.0011965683207530468
2018-07-08 00:00:00+00:00,0.0
2018-07-09 00:00:00+00:00,0.0029650693820231096
2018-07-10 00:00:00+00:00,0.0019149148175690378
2018-07-11 00:00:00+00:00,-0.00451718509457534
2018-07-12 00:00:00+00:00,0.0024079712548426666
2018-07-13 00:00:00+00:00,0.0013158866538394197
2018-07-15 00:00:00+00:00,0.0
2018-07-16 00:00:00+00:00,-5.2708105213413696e-05
2018-07-17 00:00:00+00:00,0.0014637799877451313
2018-07-18 00:00:00+00:00,0.0007440232710191664
2018-07-19 00:00:00+00:00,-0.0010897790647176467
2018-07-20 00:00:00+00:00,-0.0006541171512309919
2018-07-22 00:00:00+00:00,0.0
2018-07-23 00:00:00+00:00,-0.0004891702603897444
2018-07-24 00:00:00+00:00,-1.342078912579823e-05
2018-07-25 00:00:00+00:00,0.0016577717312709973
2018-07-26 00:00:00+00:00,0.002645970593086841
2018-07-27 00:00:00+00:00,0.00020316142980335468
2018-07-29 00:00:00+00:00,0.0
2018-07-30 00:00:00+00:00,-0.0018120566999320043
2018-07-31 00:00:00+00:00,-0.003039484325073046
2018-08-01 00:00:00+00:00,0.009820191953956083
2018-08-02 00:00:00+00:00,0.003975889800245367
2018-08-03 00:00:00+00:00,0.0019305945471459944
2018-08-06 00:00:00+00:00,0.0021969868866163044
2018-08-07 00:00:00+00:00,0.000609191803050151
2018-08-08 00:00:00+00:00,0.0008949167992884495
2018-08-09 00:00:00+00:00,0.0016027504798727563
2018-08-10 00:00:00+00:00,-0.0008564428584175342
2018-08-13 00:00:00+00:00,0.00025847180085347476
2018-08-14 00:00:00+00:00,0.0018095583998650586
2018-08-15 00:00:00+00:00,-0.002774061269853078
2018-08-16 00:00:00+00:00,0.0011349123708557464
2018-08-17 00:00:00+00:00,2.228112351930285e-05
2018-08-20 00:00:00+00:00,0.0003500761069512532
2018-08-21 00:00:00+00:00,-0.0009235171443320227
2018-08-22 00:00:00+00:00,0.0018839306501569452
2018-08-23 00:00:00+00:00,-0.0010069179349131865
2018-08-24 00:00:00+00:00,0.0023052100631975425
2018-08-27 00:00:00+00:00,0.003759640573684152
2018-08-28 00:00:00+00:00,0.0013458386011722147
2018-08-29 00:00:00+00:00,0.002332963695456244
2018-08-30 00:00:00+00:00,-0.00029276914075791077
2018-08-31 00:00:00+00:00,0.0006755523619856582
2018-09-03 00:00:00+00:00,-0.00034219136339125507
2018-09-04 00:00:00+00:00,-0.0007093771179798552
2018-09-05 00:00:00+00:00,-0.00245648867923563
2018-09-06 00:00:00+00:00,-0.0009352910059292041
2018-09-07 00:00:00+00:00,0.00035721060152655096
2018-09-10 00:00:00+00:00,-2.1983689141402963e-05
2018-09-11 00:00:00+00:00,0.0018076716009420945
2018-09-12 00:00:00+00:00,0.0024358418802053667
2018-09-13 00:00:00+00:00,-0.0004309010718493455
2018-09-14 00:00:00+00:00,0.0009361137553811798
2018-09-17 00:00:00+00:00,-0.003680109328660441
2018-09-18 00:00:00+00:00,0.0014319487967318495
2018-09-19 00:00:00+00:00,-0.0009749161696742317
2018-09-20 00:00:00+00:00,0.0021631575681114496
2018-09-21 00:00:00+00:00,-0.00019626250522438536
2018-09-24 00:00:00+00:00,0.0008386838330713415
2018-09-25 00:00:00+00:00,0.0002559390051517137
2018-09-26 00:00:00+00:00,-0.0002680699520406153
2018-09-27 00:00:00+00:00,0.003977347358732721
2018-09-28 00:00:00+00:00,0.0001829726790925624
2018-10-01 00:00:00+00:00,0.006312035200695418
2018-10-02 00:00:00+00:00,-0.0012639822132170964
2018-10-03 00:00:00+00:00,0.0005736491251356232
2018-10-04 00:00:00+00:00,-0.0018304150025986044
2018-10-05 00:00:00+00:00,-0.0011941288917315428
2018-10-07 00:00:00+00:00,0.0
2018-10-08 00:00:00+00:00,-0.0009994115138786325
2018-10-09 00:00:00+00:00,-0.0002522008890936162
2018-10-10 00:00:00+00:00,-0.0019192682850046655
2018-10-11 00:00:00+00:00,-0.002463430112556862
2018-10-12 00:00:00+00:00,0.0009719097099165899
2018-10-14 00:00:00+00:00,0.0
2018-10-15 00:00:00+00:00,-0.0001527874469592664
2018-10-16 00:00:00+00:00,0.0015224617437133673
2018-10-17 00:00:00+00:00,0.0004504949834307022
2018-10-18 00:00:00+00:00,-0.00012724299102898705
2018-10-19 00:00:00+00:00,-0.001371713643917023
2018-10-21 00:00:00+00:00,0.0
2018-10-22 00:00:00+00:00,0.0005512406591545605
2018-10-23 00:00:00+00:00,-0.0005552898028719334
2018-10-24 00:00:00+00:00,-0.00020007438558745051
2018-10-25 00:00:00+00:00,-0.0007562763520521607
2018-10-26 00:00:00+00:00,-0.0016204363879861617
2018-10-28 00:00:00+00:00,0.0
2018-10-29 00:00:00+00:00,0.0011316315962417937
2018-10-30 00:00:00+00:00,0.0012825692901223924
2018-10-31 00:00:00+00:00,4.272334789947662e-05
2018-11-01 00:00:00+00:00,0.0010921809756361813
2018-11-02 00:00:00+00:00,0.007209072534929557
2018-11-04 00:00:00+00:00,-0.0006364664511976997
2018-11-05 00:00:00+00:00,0.0026985769497556537
2018-11-06 00:00:00+00:00,-0.00089467457510041
2018-11-07 00:00:00+00:00,0.014930020232903546
2018-11-08 00:00:00+00:00,0.003921416097771838
2018-11-09 00:00:00+00:00,-0.0023838240031703295
2018-11-11 00:00:00+00:00,9.289813509942866e-05
2018-11-12 00:00:00+00:00,-0.00837412994165125
2018-11-13 00:00:00+00:00,-0.0010281673777899926
2018-11-14 00:00:00+00:00,-0.006132017687126823
2018-11-15 00:00:00+00:00,0.001144196950032784
2018-11-16 00:00:00+00:00,0.000873641246897747
2018-11-18 00:00:00+00:00,-4.546674082728174e-05
2018-11-19 00:00:00+00:00,-0.015894244516659748
2018-11-20 00:00:00+00:00,-0.01576782212412733
2018-11-21 00:00:00+00:00,0.001689875565191697
2018-11-22 00:00:00+00:00,-0.0011069780223605355
2018-11-23 00:00:00+00:00,-0.000865880409280676
2018-11-25 00:00:00+00:00,4.198053989338998e-05
2018-11-26 00:00:00+00:00,0.01123048560170878
2018-11-27 00:00:00+00:00,-0.0009437926891366796
2018-11-28 00:00:00+00:00,0.022847804848407937
2018-11-29 00:00:00+00:00,-0.00016797610528154942
2018-11-30 00:00:00+00:00,0.003769908213367757
2018-12-02 00:00:00+00:00,0.0001415285941908057
2018-12-03 00:00:00+00:00,0.007454774717729914
2018-12-04 00:00:00+00:00,-0.007634092390954505
2018-12-05 00:00:00+00:00,-0.0031676669855682615
2018-12-06 00:00:00+00:00,-0.005476989252828367
2018-12-07 00:00:00+00:00,-0.005226740070728705
2018-12-09 00:00:00+00:00,-0.00012818069058049116
2018-12-10 00:00:00+00:00,-0.0035566238324842977
2018-12-11 00:00:00+00:00,0.007230878774824818
2018-12-12 00:00:00+00:00,0.005224145264409943
2018-12-13 00:00:00+00:00,-0.0014404666648886177
2018-12-14 00:00:00+00:00,-0.010587043871407782
2018-12-16 00:00:00+00:00,3.907211852387838e-05
2018-12-17 00:00:00+00:00,-0.008817936495835708
2018-12-18 00:00:00+00:00,-0.0043600995499895314
2018-12-19 00:00:00+00:00,-0.004440982949456465
2018-12-20 00:00:00+00:00,-0.015740081879890157
2018-12-21 00:00:00+00:00,-0.008992637734863822
2018-12-23 00:00:00+00:00,6.182123991322734e-05
2018-12-24 00:00:00+00:00,-0.01280601388761818
2018-12-25 00:00:00+00:00,0.0
2018-12-26 00:00:00+00:00,0.0200929845982486
2018-12-27 00:00:00+00:00,-0.0015873397549662066
2018-12-28 00:00:00+00:00,0.006263785030645209
2018-12-30 00:00:00+00:00,6.523887909076486e-05
2018-12-31 00:00:00+00:00,0.006526111284493595
2019-01-01 00:00:00+00:00,-0.00040194779283285844
2019-01-02 00:00:00+00:00,-0.019061774890527895
2019-01-03 00:00:00+00:00,-0.01238093930205699
2019-01-04 00:00:00+00:00,0.0206693762249208
2019-01-06 00:00:00+00:00,5.519658028809003e-05
2019-01-07 00:00:00+00:00,0.008894582537126001
2019-01-08 00:00:00+00:00,0.006615746752865191
2019-01-09 00:00:00+00:00,0.0029281585708121538
2019-01-10 00:00:00+00:00,-0.0018691227718602306
2019-01-11 00:00:00+00:00,0.0033343040185594168
2019-01-13 00:00:00+00:00,-0.00012134827155111348
2019-01-14 00:00:00+00:00,-0.009481855422255688
2019-01-15 00:00:00+00:00,0.008429149760763003
2019-01-16 00:00:00+00:00,0.0022279987058712964
2019-01-17 00:00:00+00:00,0.003708935563327178
2019-01-18 00:00:00+00:00,0.011972726893944047
2019-01-20 00:00:00+00:00,-3.155030585318998e-05
2019-01-21 00:00:00+00:00,0.0008451925495290103
2019-01-22 00:00:00+00:00,-0.004549882134843805
2019-01-23 00:00:00+00:00,0.0023986367735684103
2019-01-24 00:00:00+00:00,0.000930079896976892
2019-01-25 00:00:00+00:00,0.008681762881782277
2019-01-27 00:00:00+00:00,-4.52832148330752e-05
2019-01-28 00:00:00+00:00,2.3785611019198115e-06
2019-01-29 00:00:00+00:00,-0.0015756558637064753
2019-01-30 00:00:00+00:00,0.009651926753904978
2019-01-31 00:00:00+00:00,0.009954934850065447
2019-02-01 00:00:00+00:00,0.015244229137740511
2019-02-03 00:00:00+00:00,-1.8672550767596488e-05
2019-02-04 00:00:00+00:00,0.003168533520018596
2019-02-05 00:00:00+00:00,0.0188041202953284
2019-02-06 00:00:00+00:00,-0.00048328386989516235
2019-02-07 00:00:00+00:00,0.0029859829046490465
2019-02-08 00:00:00+00:00,0.0009831650096405872
2019-02-10 00:00:00+00:00,4.777375088147628e-05
2019-02-11 00:00:00+00:00,0.002907065463558573
2019-02-12 00:00:00+00:00,0.011156133991300296
2019-02-13 00:00:00+00:00,0.006377142233363759
2019-02-14 00:00:00+00:00,-0.003100035329457321
2019-02-15 00:00:00+00:00,0.0019706844542115194
2019-02-17 00:00:00+00:00,9.707514076035325e-06
2019-02-18 00:00:00+00:00,5.4275841256136704e-05
2019-02-19 00:00:00+00:00,0.002563955421814939
2019-02-20 00:00:00+00:00,0.0035188959956089913
2019-02-21 00:00:00+00:00,-0.0007738330025381781
2019-02-22 00:00:00+00:00,0.004417167902201145
2019-02-24 00:00:00+00:00,1.6357030984894144e-05
2019-02-25 00:00:00+00:00,0.0003759922675505099
2019-02-26 00:00:00+00:00,-0.0022331568962575066
2019-02-27 00:00:00+00:00,0.0012979833346368661
2019-02-28 00:00:00+00:00,-0.0035996379861386665
2019-03-01 00:00:00+00:00,0.018151997227646995
2019-03-03 00:00:00+00:00,-2.2565154188653932e-05
2019-03-04 00:00:00+00:00,-0.00044039811662645084
2019-03-05 00:00:00+00:00,-0.0004991700821418201
2019-03-06 00:00:00+00:00,-0.0015822727217026512
2019-03-07 00:00:00+00:00,-0.00012185335914751198
2019-03-08 00:00:00+00:00,-0.0015342126976772405
2019-03-10 00:00:00+00:00,-2.2526803721800187e-05
2019-03-11 00:00:00+00:00,0.0013096040825119205
2019-03-12 00:00:00+00:00,0.0014985659503572925
2019-03-13 00:00:00+00:00,0.0022982395867241078
2019-03-14 00:00:00+00:00,0.0006551093576143886
2019-03-15 00:00:00+00:00,0.0018862733885474702
2019-03-17 00:00:00+00:00,2.83637136586326e-05
2019-03-18 00:00:00+00:00,0.0003938634408396438
2019-03-19 00:00:00+00:00,0.0036556224126641466
2019-03-20 00:00:00+00:00,-0.0008444521592070853
2019-03-21 00:00:00+00:00,0.0027195917276803027
2019-03-22 00:00:00+00:00,-0.004857244675729571
2019-03-24 00:00:00+00:00,4.5640196541566154e-05
2019-03-25 00:00:00+00:00,0.0025010706734786606
2019-03-26 00:00:00+00:00,0.002515491674906442
2019-03-27 00:00:00+00:00,-0.0008656766159883504
2019-03-28 00:00:00+00:00,0.0006722390431248459
2019-03-29 00:00:00+00:00,0.003113767273486576
2019-03-31 00:00:00+00:00,-0.00021681547675880496
2019-04-01 00:00:00+00:00,0.008595301397579485
2019-04-02 00:00:00+00:00,0.0007910724137118463
2019-04-03 00:00:00+00:00,-0.0010495499245074995
2019-04-04 00:00:00+00:00,0.0007026424755796585
2019-04-05 00:00:00+00:00,0.0015846444328111837
2019-04-07 00:00:00+00:00,1.2263678942658826e-06
2019-04-08 00:00:00+00:00,-0.00021824266898429125
2019-04-09 00:00:00+00:00,-0.00015513191073541314
2019-04-10 00:00:00+00:00,0.00025764491328516084
2019-04-11 00:00:00+00:00,0.0005974876785362617
2019-04-12 00:00:00+00:00,-0.0003488460961506876
2019-04-14 00:00:00+00:00,-2.4860385267873127e-06
2019-04-15 00:00:00+00:00,0.00033335453345604757
2019-04-16 00:00:00+00:00,0.000610710752387851
2019-04-17 00:00:00+00:00,-0.001273092809552004
2019-04-18 00:00:00+00:00,0.001589762202951045
2019-04-19 00:00:00+00:00,-6.396050194799261e-05
2019-04-21 00:00:00+00:00,7.999189938093102e-06
2019-04-22 00:00:00+00:00,7.44503872959924e-05
2019-04-23 00:00:00+00:00,0.0013169267967014881
2019-04-24 00:00:00+00:00,-0.0008407641628729057
2019-04-25 00:00:00+00:00,-0.000183548833125373
2019-04-26 00:00:00+00:00,0.0029395280508702558
2019-04-28 00:00:00+00:00,-1.1369103225838758e-05
2019-04-29 00:00:00+00:00,-0.0016109187379978367
2019-04-30 00:00:00+00:00,-7.291593648925523e-06
2019-05-01 00:00:00+00:00,0.010497212093177506
2019-05-02 00:00:00+00:00,0.003801466557056807
2019-05-03 00:00:00+00:00,0.0006852891596356701
2019-05-05 00:00:00+00:00,0.0
2019-05-06 00:00:00+00:00,-0.0006480766522520069
2019-05-07 00:00:00+00:00,5.793000860139597e-05
2019-05-08 00:00:00+00:00,-0.0003042040085416342
2019-05-09 00:00:00+00:00,0.0004770545776884803
2019-05-10 00:00:00+00:00,0.0013813317770578234
2019-05-12 00:00:00+00:00,-0.00017296002584680142
2019-05-13 00:00:00+00:00,-0.0011164744148513003
2019-05-14 00:00:00+00:00,0.0013100105460035177
2019-05-15 00:00:00+00:00,0.0015338385384595528
2019-05-16 00:00:00+00:00,0.00023745478877658206
2019-05-17 00:00:00+00:00,-0.000371252847135122
2019-05-19 00:00:00+00:00,2.8651474908855887e-05
2019-05-20 00:00:00+00:00,-0.0014368005275676688
2019-05-21 00:00:00+00:00,-0.00042514380750040753
2019-05-22 00:00:00+00:00,0.00045045839983632663
2019-05-23 00:00:00+00:00,-0.0016418345151756957
2019-05-24 00:00:00+00:00,8.868659854784964e-05
2019-05-26 00:00:00+00:00,0.0
2019-05-27 00:00:00+00:00,0.0009892287893373455
2019-05-28 00:00:00+00:00,-0.0004884944742220197
2019-05-29 00:00:00+00:00,-0.0015572020226380025
2019-05-30 00:00:00+00:00,-7.302668135017607e-05
2019-05-31 00:00:00+00:00,-0.0009655744848291864
2019-06-02 00:00:00+00:00,-9.688621896541154e-05
2019-06-03 00:00:00+00:00,-0.007599013738257256
2019-06-04 00:00:00+00:00,0.003267782581997547
2019-06-05 00:00:00+00:00,0.0008623519986115575
2019-06-06 00:00:00+00:00,0.0006999894525263345
2019-06-07 00:00:00+00:00,0.002505660388584786
2019-06-09 00:00:00+00:00,5.469865037311718e-05
2019-06-10 00:00:00+00:00,0.0022513663026480723
2019-06-11 00:00:00+00:00,0.001049801977926033
2019-06-12 00:00:00+00:00,-0.0007240277494935768
2019-06-13 00:00:00+00:00,0.0006272008833122129
2019-06-14 00:00:00+00:00,-0.0003556274391274571
2019-06-16 00:00:00+00:00,0.0
2019-06-17 00:00:00+00:00,-4.5394520656325236e-05
2019-06-18 00:00:00+00:00,0.001186687981677497
2019-06-19 00:00:00+00:00,0.0002093878590668613
2019-06-20 00:00:00+00:00,0.0008369511807440006
2019-06-21 00:00:00+00:00,-0.0012521908248536544
2019-06-23 00:00:00+00:00,0.0
2019-06-24 00:00:00+00:00,0.0005349658281374366
2019-06-25 00:00:00+00:00,-0.0008314005617676116
2019-06-26 00:00:00+00:00,-3.1811519619416204e-05
2019-06-27 00:00:00+00:00,0.0009574566917371991
2019-06-28 00:00:00+00:00,-0.00011935698356965636
2019-06-30 00:00:00+00:00,0.0
2019-07-01 00:00:00+00:00,0.0015523025257706945
2019-07-02 00:00:00+00:00,0.0010113585556255009
2019-07-03 00:00:00+00:00,0.0007901612085029323
2019-07-04 00:00:00+00:00,0.0008375375355086683
2019-07-05 00:00:00+00:00,-0.0007545140751918754
2019-07-07 00:00:00+00:00,4.1017175258989664e-05
2019-07-08 00:00:00+00:00,-0.00043436821086582103
2019-07-09 00:00:00+00:00,-0.0006230220500457481
2019-07-10 00:00:00+00:00,-0.0006720164630197995
2019-07-11 00:00:00+00:00,-0.0022427395896766466
2019-07-12 00:00:00+00:00,0.0011048495270485018
2019-07-14 00:00:00+00:00,6.977070027003248e-06
2019-07-15 00:00:00+00:00,0.0008005318730755772
2019-07-16 00:00:00+00:00,-1.4365966755087788e-05
2019-07-17 00:00:00+00:00,-0.00036143730651400373
2019-07-18 00:00:00+00:00,-0.00030630103420927884
2019-07-19 00:00:00+00:00,0.0005994796268972564
2019-07-21 00:00:00+00:00,-3.729092104919723e-05
2019-07-22 00:00:00+00:00,-0.0004011885561603835
2019-07-23 00:00:00+00:00,0.0017072539132757668
2019-07-24 00:00:00+00:00,0.0007809562809555737
2019-07-25 00:00:00+00:00,-0.00035551336064451296
2019-07-26 00:00:00+00:00,0.0009209185232558292
2019-07-28 00:00:00+00:00,-9.061279906257657e-05
2019-07-29 00:00:00+00:00,-0.00024240796074535977
2019-07-30 00:00:00+00:00,-0.0011640682976352583
2019-07-31 00:00:00+00:00,0.0014757607029139334
2019-08-01 00:00:00+00:00,0.0007628205128950037
2019-08-02 00:00:00+00:00,-0.0011694396902569714
2019-08-04 00:00:00+00:00,-7.947021788494739e-05
2019-08-05 00:00:00+00:00,-0.0035794448048498974
2019-08-06 00:00:00+00:00,0.0011345744847270176
2019-08-07 00:00:00+00:00,0.0007314243221299238
2019-08-08 00:00:00+00:00,0.002425242759199929
2019-08-09 00:00:00+00:00,-0.0010247972345763287
2019-08-11 00:00:00+00:00,4.711825359331869e-05
2019-08-12 00:00:00+00:00,-0.000687312157882273
2019-08-13 00:00:00+00:00,0.0019136937727696384
2019-08-14 00:00:00+00:00,-0.0020479059213484438
2019-08-15 00:00:00+00:00,0.0014240093831599237
2019-08-16 00:00:00+00:00,0.0009034979724902168
2019-08-18 00:00:00+00:00,-2.4755127116169854e-05
2019-08-19 00:00:00+00:00,0.0021493417060728047
2019-08-20 00:00:00+00:00,-0.0015456870112548304
2019-08-21 00:00:00+00:00,0.0004209959451379147
2019-08-22 00:00:00+00:00,-0.0001702355336239875
2019-08-23 00:00:00+00:00,-0.003882320966950221
2019-08-25 00:00:00+00:00,0.00013237796882208184
2019-08-26 00:00:00+00:00,0.0014991914727188382
2019-08-27 00:00:00+00:00,-0.002590219495626174
2019-08-28 00:00:00+00:00,0.0017447725399718477
2019-08-29 00:00:00+00:00,0.0009355563976523987
2019-08-30 00:00:00+00:00,-0.00060704489390092
2019-09-01 00:00:00+00:00,-1.7820580489892376e-05
2019-09-02 00:00:00+00:00,0.0046877332250943645
2019-09-03 00:00:00+00:00,0.01379481306349427
