metric,run_a,run_b,diff
sharpe,0.4660539853153269,1.019969577625797,0.5539155923104702
annual_return,0.020455493933566826,0.10235177588347866,0.08189628194991183
annual_volatility,0.04389082505050755,0.10034787127840113,0.056457046227893576
max_drawdown,-0.06794704232497295,-0.13136877417011183,-0.06342173184513888
