metric,run_a,run_b,diff
sharpe,0.6263851143159448,1.2113735385094948,0.58498842419355
annual_return,0.06433982717439468,0.10286875941594609,0.038528932241551406
annual_volatility,0.10904349680661991,0.08491910723303273,-0.024124389573587188
max_drawdown,-0.06652179560282157,-0.12634393528120239,-0.05982213967838082
