metric,run_a,run_b,diff
sharpe,0.22335317838966642,1.0094146647430724,0.786061486353406
annual_return,0.005029962523958487,0.10154523722969722,0.09651527470573873
annual_volatility,0.02252021914451163,0.10059813947278412,0.07807792032827249
max_drawdown,-0.034817093057748605,-0.13661532998277076,-0.10179823692502216
