metric,run_a,run_b,diff
sharpe,0.7084486273103353,1.0025032814621673,0.29405465415183196
annual_return,0.03036024003668847,0.10073758050495152,0.07037734046826305
annual_volatility,0.04285453999953788,0.10048603567464051,0.05763149567510263
max_drawdown,-0.05793464565433748,-0.13819244423819121,-0.08025779858385373
