metric,run_a,run_b,diff
sharpe,0.1536120197947587,1.0094592986671016,0.8558472788723429
annual_return,0.005298395218214624,0.10168448399837282,0.0963860887801582
annual_volatility,0.03946964351847946,0.10073163339288453,0.06126198987440507
max_drawdown,-0.06535544899518375,-0.1374781792525355,-0.07212273025735175
