metric,run_a,run_b,diff
sharpe,0.1536120197947587,0.9982534699613402,0.8446414501665815
annual_return,0.005298395218214624,0.10060249985383352,0.09530410463561889
annual_volatility,0.03946964351847946,0.10077851255325923,0.06130886903477977
max_drawdown,-0.06535544899518375,-0.13903433482473201,-0.07367888582954826
