metric,run_a,run_b,diff
sharpe,1.0419149400714591,1.0419149400714591,0.0
annual_return,0.10519110469541881,0.10519110469541881,0.0
annual_volatility,0.1009593975955507,0.1009593975955507,0.0
max_drawdown,-0.13171263356018376,-0.13171263356018376,0.0
